date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,fire_count_all_india,temperature_celsius,wind_kph,humidity,z_score_pm25,is_anomaly_pm25,iforest_score,iforest_label
2020-12-05,Delhi,235.0,121.3,58.0,55.5,94.5,6.9,4.44,6.3,66.1,10.94,20.76,4.41,182.7,Very Poor,0.0,,,,-0.1262237760502864,False,-0.107724035337954,False
2020-12-06,Delhi,403.0,563.5,152.5,54.3,94.9,25.7,9.98,6.0,51.0,18.22,2.58,6.87,135.8,Satisfactory,0.0,,,,1.0580587163654869,False,-0.0392841163250294,False
2020-12-07,Delhi,42.0,198.2,137.1,140.6,146.7,20.3,1.79,19.5,42.4,6.52,12.05,1.43,312.3,Satisfactory,0.0,,,,-1.4867387822184066,False,-0.0807319153248277,False
2020-12-08,Delhi,433.0,387.5,165.7,14.6,236.2,39.0,1.56,26.5,83.9,1.03,19.98,6.09,428.0,Good,0.0,,,,1.2695377328683033,False,-0.0897663207644488,False
2020-12-09,Delhi,58.4,386.7,62.4,71.2,119.7,35.4,8.99,5.9,198.7,13.36,16.36,9.05,291.4,Satisfactory,0.0,,,,-1.371130253196867,False,-0.0439494195714568,False
2020-12-10,Delhi,39.3,300.9,91.6,28.3,92.0,0.1,8.94,80.7,54.4,6.44,21.23,3.33,13.1,Moderate,0.0,,,,-1.5057718937036602,False,-0.0380971527140848,False
2020-12-11,Delhi,423.3,459.4,53.9,90.3,243.1,46.9,3.03,10.9,30.4,1.95,6.21,7.08,17.1,Severe,0.0,,,,1.2011595175323928,False,-0.0672975977087211,False
2020-12-12,Delhi,285.4,5.3,88.2,14.3,242.8,47.3,3.52,11.3,93.4,17.62,6.78,6.74,484.9,Satisfactory,0.0,,,,0.2290609716744454,False,-0.054119952763648,False
2020-12-13,Delhi,13.4,296.1,195.9,98.2,131.9,47.7,0.83,36.4,191.5,11.53,9.45,9.88,156.7,Very Poor,0.0,,,,-1.688348777951092,False,-0.0750796723430245,False
2020-12-14,Delhi,403.3,405.0,160.1,108.1,218.7,28.6,7.65,20.7,19.0,2.64,5.43,0.25,250.3,Very Poor,0.0,,,,1.060173506530515,False,-0.1032945008002549,False
2020-12-15,Delhi,220.6,287.9,91.3,132.2,49.7,24.6,0.57,34.0,15.0,8.58,2.46,7.11,420.0,Good,0.0,,,,-0.2277337039716384,False,-0.0731798134603639,False
2020-12-16,Delhi,56.7,196.9,174.2,41.1,13.3,12.7,1.98,83.5,8.9,15.78,11.08,0.67,81.6,Satisfactory,0.0,,,,-1.3831140641320263,False,-0.0591201200422317,False
2020-12-17,Delhi,84.2,35.3,28.2,98.2,214.8,31.2,4.67,25.0,70.6,13.14,16.01,3.23,281.1,Poor,0.0,,,,-1.189258299004445,False,-0.1059735206950204,False
2020-12-18,Delhi,462.3,54.0,63.5,57.6,23.8,16.2,0.94,90.1,19.9,6.53,8.93,2.75,498.6,Good,0.0,,,,1.4760822389860544,False,-0.028574594196002,False
2020-12-19,Delhi,47.4,104.5,193.9,137.3,192.5,39.3,9.16,48.3,168.6,6.67,3.87,6.63,415.2,Satisfactory,0.0,,,,-1.4486725592478995,False,-0.0578016015307984,False
2020-12-20,Delhi,74.6,468.3,0.1,21.0,204.6,3.0,6.37,29.1,114.9,14.71,28.56,6.75,364.5,Good,0.0,,,,-1.256931584285346,False,-0.1040032871818441,False
2020-12-21,Delhi,339.1,258.7,198.3,70.4,190.9,35.6,3.94,94.7,5.5,7.14,22.56,5.61,97.0,Satisfactory,0.0,,,,0.6076084112144875,False,-0.0734321963842041,False
2020-12-22,Delhi,378.5,573.1,136.0,75.7,232.4,25.3,1.06,71.6,142.6,4.99,19.23,2.37,483.9,Satisfactory,0.0,,,,0.8853508528881865,False,-0.070096312096243,False
2020-12-23,Delhi,285.9,35.8,147.7,12.0,71.4,25.6,0.07,98.5,183.2,4.05,3.05,2.19,230.8,Moderate,0.0,,,,0.2325856219494923,False,-0.0190691410288194,False
2020-12-24,Delhi,233.0,578.3,131.9,106.7,158.0,28.4,2.46,9.4,102.6,2.86,10.51,3.84,29.0,Poor,0.0,,,,-0.1403223771504741,False,-0.0649436931156266,False
2020-12-25,Delhi,27.1,293.9,109.0,98.4,81.8,27.2,7.56,22.1,47.7,2.14,16.47,1.15,178.4,Good,0.0,,,,-1.5917733604148057,False,-0.0895953352131756,False
2020-12-26,Delhi,199.9,220.2,164.4,83.2,168.1,15.8,8.34,99.6,116.8,9.42,14.01,4.72,135.4,Moderate,0.0,,,,-0.3736542253585818,False,-0.0866185414281449,False
2020-12-27,Delhi,16.1,494.4,164.4,3.7,216.2,37.0,6.04,86.0,79.5,3.15,28.73,3.0,415.8,Good,0.0,,,,-1.6693156664658384,False,-0.0535040587386006,False
2020-12-28,Delhi,418.0,448.4,48.8,128.2,98.4,19.9,3.38,73.3,76.9,19.69,22.83,1.95,401.5,Satisfactory,0.0,,,,1.163798224616895,False,-0.1036211629470201,False
2020-12-29,Delhi,243.1,338.2,49.6,7.2,118.3,38.1,1.85,60.3,6.5,5.41,17.13,3.36,139.8,Satisfactory,0.0,,,,-0.0691244415945259,False,-0.0857401338399893,False
2020-12-30,Delhi,107.2,595.4,97.0,4.9,241.1,39.3,3.83,49.3,84.9,10.04,15.49,9.68,281.9,Satisfactory,0.0,,,,-1.0271243863522852,False,-0.0702808067408491,False
2020-12-31,Delhi,393.6,200.5,161.9,113.3,215.1,2.4,3.44,1.5,11.0,1.55,9.7,6.79,309.8,Satisfactory,0.0,,,,0.9917952911946044,False,-0.0781668978646247,False
2021-01-01,Delhi,200.0,289.0,58.8,127.0,202.7,16.6,6.58,31.4,107.0,10.43,22.51,6.61,152.7,Very Poor,0.0,,,,-0.3729492953035724,False,-0.1247950138326501,False
2021-01-02,Delhi,383.7,576.1,106.1,125.4,187.1,15.1,7.97,66.3,119.5,7.92,3.52,5.95,326.4,Poor,0.0,,,,0.9220072157486746,False,-0.0979771285452546,False
2021-01-03,Delhi,187.2,109.9,187.0,137.5,180.9,47.0,2.47,40.8,37.9,10.13,1.94,1.07,390.2,Severe,0.0,,,,-0.4631803423447743,False,-0.0923033716346212,False
2021-01-04,Delhi,180.0,479.7,37.8,105.9,219.7,9.6,8.2,94.5,14.9,8.46,3.94,9.09,61.6,Very Poor,0.0,,,,-0.5139353063054503,False,-0.0536429775321412,False
2021-01-05,Delhi,79.8,346.1,123.3,27.5,233.3,38.5,0.23,80.6,18.4,10.34,28.69,4.48,410.5,Good,0.0,,,,-1.2202752214248578,False,-0.0600384874681794,False
2021-01-06,Delhi,357.8,131.3,129.4,15.4,168.4,42.9,9.25,68.8,148.6,13.55,16.43,5.55,273.6,Very Poor,0.0,,,,0.7394303315012432,False,-0.0828938203253219,False
2021-01-07,Delhi,146.0,192.3,100.3,66.1,162.9,46.0,6.72,65.8,11.5,14.43,12.57,0.82,448.2,Moderate,0.0,,,,-0.7536115250086424,False,-0.0931136323880164,False
2021-01-08,Delhi,316.1,364.5,193.6,29.8,99.3,38.1,0.94,0.5,149.1,8.16,27.58,6.31,244.4,Poor,0.0,,,,0.445474498562328,False,-0.0946371197690118,False
2021-01-09,Delhi,457.2,44.2,78.6,141.5,55.0,36.0,5.81,21.1,26.1,17.97,22.45,1.11,482.6,Very Poor,0.0,,,,1.440130806180575,False,-0.0542262334592703,False
2021-01-10,Delhi,354.1,323.3,63.5,20.2,211.0,49.9,4.88,30.0,76.0,1.52,8.49,9.86,475.9,Severe,0.0,,,,0.7133479194658958,False,-0.1058200530726019,False
2021-01-11,Delhi,412.7,404.6,50.2,103.2,94.1,21.7,0.62,71.1,170.0,15.66,15.58,4.03,265.6,Poor,0.0,,,,1.1264369317013974,False,-0.0950405512985915,False
2021-01-12,Delhi,147.3,217.6,69.4,14.8,94.5,27.2,0.77,38.3,7.1,16.49,1.63,6.14,250.9,Very Poor,0.0,,,,-0.7444474342935202,False,-0.0716501643257431,False
2021-01-13,Delhi,371.2,413.9,192.2,62.8,42.3,11.4,0.88,66.6,34.5,3.16,0.94,7.66,18.8,Moderate,0.0,,,,0.8338909588725011,False,-0.0734632681106733,False
2021-01-14,Delhi,476.9,337.9,135.0,22.8,218.1,24.1,7.21,63.7,96.5,10.73,1.61,5.7,195.7,Moderate,0.0,,,,1.579002027017425,False,-0.1101806976968618,False
2021-01-15,Delhi,228.1,79.2,136.9,43.8,200.7,31.1,7.14,93.9,83.1,4.02,28.28,5.45,413.4,Moderate,0.0,,,,-0.1748639498459342,False,-0.0945534377220321,False
2021-01-16,Delhi,340.6,108.0,154.4,103.2,27.7,34.6,6.54,82.7,183.9,1.12,20.74,8.6,273.5,Good,0.0,,,,0.6181823620396283,False,-0.1050992069408453,False
2021-01-17,Delhi,178.6,12.5,71.6,134.5,122.2,3.9,8.36,51.9,110.7,14.5,0.88,0.75,380.4,Satisfactory,0.0,,,,-0.5238043270755817,False,-0.0847300277323729,False
2021-01-18,Delhi,335.2,258.8,128.9,124.8,173.0,21.2,6.09,23.3,129.1,17.94,19.06,4.97,455.1,Very Poor,0.0,,,,0.5801161390691211,False,-0.1174756398744313,False
2021-01-19,Delhi,363.5,244.6,44.9,14.8,154.7,27.5,4.14,98.4,166.2,9.6,5.28,3.6,53.2,Moderate,0.0,,,,0.7796113446367782,False,-0.0651042916905022,False
2021-01-20,Delhi,3.3,507.2,184.7,67.1,16.0,35.2,5.16,28.7,178.2,11.88,25.33,0.76,430.9,Severe,0.0,,,,-1.7595467135070402,False,-0.0713397023965211,False
2021-01-21,Delhi,392.9,580.8,96.0,137.5,110.9,36.4,0.46,2.4,159.5,8.42,1.81,6.41,26.2,Moderate,0.0,,,,0.9868607808095384,False,-0.0058298491108662,False
2021-01-22,Delhi,280.4,202.0,103.0,7.6,72.3,16.8,3.01,44.2,127.3,16.57,2.0,2.42,173.6,Severe,0.0,,,,0.1938144689239759,False,-0.1127646942328797,False
2021-01-23,Delhi,408.6,554.9,30.1,139.1,235.6,3.6,6.66,55.2,38.9,1.94,14.33,0.91,492.3,Moderate,0.0,,,,1.0975347994460127,False,-0.0625607265705266,False
2021-01-24,Delhi,493.2,434.0,86.6,74.7,16.2,22.7,3.22,46.9,27.9,1.74,24.98,6.07,491.9,Satisfactory,0.0,,,,1.693905625983955,False,-0.0612724024155303,False
2021-01-25,Delhi,391.9,595.5,52.1,34.9,28.0,12.1,2.34,5.7,191.9,17.19,20.77,9.45,246.5,Poor,0.0,,,,0.9798114802594444,False,-0.0357231791471194,False
2021-01-26,Delhi,108.9,397.6,122.1,41.8,79.3,49.1,6.53,65.1,160.4,19.14,7.03,0.08,169.0,Satisfactory,0.0,,,,-1.0151405754171257,False,-0.1138030575646477,False
2021-01-27,Delhi,182.4,529.3,91.2,121.6,35.1,7.7,4.85,79.0,89.5,14.06,0.48,4.32,336.0,Satisfactory,0.0,,,,-0.4970169849852248,False,-0.1084704442072043,False
2021-01-28,Delhi,65.0,168.6,181.1,47.9,87.2,20.6,6.34,39.6,107.5,13.91,16.41,7.23,447.1,Severe,0.0,,,,-1.3246048695662471,False,-0.1034624603379504,False
2021-01-29,Delhi,242.4,458.8,163.4,108.5,128.0,14.8,9.82,66.5,179.1,1.97,3.63,0.01,61.9,Good,0.0,,,,-0.0740589519795915,False,-0.0806975332191067,False
2021-01-30,Delhi,41.7,501.3,83.5,146.9,22.6,6.5,4.58,39.4,105.4,4.18,13.95,2.67,263.2,Good,0.0,,,,-1.4888535723834349,False,-0.080338746228315,False
2021-01-31,Delhi,133.8,580.0,186.8,59.2,245.1,6.5,7.5,24.6,21.7,13.17,15.94,0.03,80.3,Poor,0.0,,,,-0.8396129917197878,False,-0.0784549321131482,False
2021-02-01,Delhi,78.8,105.3,122.3,78.1,76.9,0.5,6.88,67.9,46.2,16.98,27.45,8.21,424.7,Moderate,0.0,,,,-1.2273245219749516,False,-0.0988105600073833,False
2021-02-02,Delhi,115.5,178.0,35.6,147.3,229.7,31.0,6.16,40.4,135.8,13.74,1.03,0.81,339.8,Satisfactory,0.0,,,,-0.968615191786506,False,-0.1058406805764277,False
2021-02-03,Delhi,117.3,392.2,142.5,41.7,179.0,24.3,6.23,21.2,9.6,1.96,29.72,0.87,52.1,Very Poor,0.0,,,,-0.9559264507963368,False,-0.0870246281461017,False
2021-02-04,Delhi,309.2,150.5,148.4,129.2,239.2,8.3,3.39,90.3,87.2,2.71,15.07,2.27,320.1,Poor,0.0,,,,0.39683432476668,False,-0.1014222809919509,False
2021-02-05,Delhi,307.4,257.0,188.3,5.4,236.9,34.2,0.33,80.2,17.8,15.82,12.37,0.0,93.5,Severe,0.0,,,,0.3841455837765109,False,-0.0578602044802778,False
2021-02-06,Delhi,121.1,111.7,16.2,120.2,146.3,8.6,4.02,30.7,142.7,13.41,15.52,9.98,70.2,Good,0.0,,,,-0.9291391087059804,False,-0.089615878504484,False
2021-02-07,Delhi,78.6,198.1,169.9,120.8,164.3,14.8,7.0,33.7,167.5,13.05,7.46,1.03,155.0,Poor,0.0,,,,-1.2287343820849703,False,-0.0987856322408619,False
2021-02-08,Delhi,362.5,532.5,140.2,31.0,80.0,42.2,9.31,74.9,0.3,14.57,29.25,4.21,475.2,Very Poor,0.0,,,,0.7725620440866843,False,-0.0316692521573896,False
2021-02-09,Delhi,469.7,512.2,104.2,25.3,113.9,43.4,7.8,76.1,22.3,2.03,28.18,3.9,156.8,Moderate,0.0,,,,1.528247063056749,False,-0.0635443739992215,False
2021-02-10,Delhi,214.2,156.7,13.6,70.9,22.5,15.3,3.65,46.1,169.0,6.19,16.92,5.59,266.4,Poor,0.0,,,,-0.2728492274922393,False,-0.130116058430088,False
2021-02-11,Delhi,156.1,40.5,19.6,72.0,209.8,15.1,5.28,25.3,112.8,5.04,7.35,4.64,168.8,Very Poor,0.0,,,,-0.6824135894526941,False,-0.1180873954228594,False
2021-02-12,Delhi,339.3,230.4,195.2,118.1,248.6,33.2,8.25,33.3,26.7,6.36,22.2,0.08,371.4,Severe,0.0,,,,0.6090182713245061,False,-0.1189906518389498,False
2021-02-13,Delhi,347.9,208.6,187.7,92.1,19.9,18.2,4.63,15.4,151.5,7.42,17.46,7.78,54.4,Very Poor,0.0,,,,0.6696422560553134,False,-0.1151873050683759,False
2021-02-14,Delhi,40.0,594.6,31.8,41.1,2.6,30.8,6.27,0.3,52.1,3.89,0.17,4.74,370.3,Moderate,0.0,,,,-1.5008373833185944,False,-0.0532555706907807,False
2021-02-15,Delhi,3.4,354.3,158.1,109.8,1.4,28.8,8.79,57.7,142.4,15.66,23.84,9.95,76.9,Good,0.0,,,,-1.758841783452031,False,-0.0721847454213197,False
2021-02-16,Delhi,204.5,312.4,109.7,55.9,101.5,38.8,7.88,56.9,121.1,3.33,11.69,0.7,423.8,Moderate,0.0,,,,-0.34122744282815,False,-0.1330422611634462,False
2021-02-17,Delhi,409.7,406.0,6.1,75.0,8.4,1.1,0.73,47.1,181.5,6.66,27.91,8.97,306.3,Satisfactory,0.0,,,,1.1052890300511158,False,-0.1030089598001785,False
2021-02-18,Delhi,78.2,508.9,127.2,61.5,84.5,30.8,8.17,65.3,54.9,14.44,3.22,1.07,352.5,Good,0.0,,,,-1.231554102305008,False,-0.1075271608958579,False
2021-02-19,Delhi,204.1,11.3,175.5,26.1,23.7,39.4,5.15,57.9,132.8,15.77,19.04,3.95,311.9,Very Poor,0.0,,,,-0.3440471630481875,False,-0.1092181820986602,False
2021-02-20,Delhi,44.4,419.3,133.5,82.8,106.6,46.6,4.8,81.4,148.5,8.24,22.0,1.4,447.5,Satisfactory,0.0,,,,-1.4698204608981813,False,-0.0925931413979903,False
2021-02-21,Delhi,345.7,13.7,1.8,122.7,160.5,14.3,7.25,29.1,78.9,6.46,20.33,5.32,205.8,Severe,0.0,,,,0.6541337948451069,False,-0.1050343255484647,False
2021-02-22,Delhi,237.5,336.0,5.0,50.6,225.9,17.4,5.52,28.8,141.8,14.07,0.2,9.09,322.0,Very Poor,0.0,,,,-0.1086005246750516,False,-0.1417202544503721,False
2021-02-23,Delhi,295.4,308.6,89.6,144.7,72.4,18.9,9.61,30.8,26.1,15.09,26.25,0.24,468.1,Moderate,0.0,,,,0.2995539771753843,False,-0.0581983421963807,False
2021-02-24,Delhi,288.3,560.5,73.4,47.2,126.8,27.2,0.58,86.7,113.7,5.49,4.74,5.56,250.2,Good,0.0,,,,0.2495039432697179,False,-0.0843603714649613,False
2021-02-25,Delhi,321.8,281.6,156.4,3.7,113.3,40.5,3.6,52.4,3.5,5.2,8.62,7.52,106.8,Satisfactory,0.0,,,,0.4856555116978631,False,-0.0733481225381766,False
2021-02-26,Delhi,15.6,354.2,158.8,31.0,142.1,17.2,4.69,19.6,55.8,14.51,22.14,9.14,325.1,Poor,0.0,,,,-1.6728403167408854,False,-0.0937432354687766,False
2021-02-27,Delhi,227.9,123.9,139.5,124.2,183.4,5.8,9.71,28.3,39.0,2.37,9.41,9.32,240.8,Severe,0.0,,,,-0.1762738099559529,False,-0.0898642459886876,False
2021-02-28,Delhi,192.8,210.7,3.7,49.7,40.3,42.3,7.0,38.0,151.7,6.46,29.12,9.9,249.0,Poor,0.0,,,,-0.4237042592642484,False,-0.1362945174993084,False
2021-03-01,Delhi,436.8,37.8,197.0,55.3,115.4,20.5,8.66,63.1,32.6,8.89,5.39,5.62,160.5,Poor,0.0,,,,1.2963250749586603,False,-0.0806570293100642,False
2021-03-02,Delhi,245.8,30.0,49.0,45.6,187.2,27.5,3.24,25.7,106.6,13.79,22.55,2.03,457.4,Severe,0.0,,,,-0.0500913301092723,False,-0.0954352881174673,False
2021-03-03,Delhi,367.6,184.7,41.8,19.4,203.3,25.0,4.34,20.1,126.0,13.63,9.29,5.29,257.2,Satisfactory,0.0,,,,0.8085134768921632,False,-0.1166826506154678,False
2021-03-04,Delhi,60.4,294.2,75.7,77.1,94.8,9.9,0.05,25.8,119.8,10.89,12.18,7.65,231.9,Moderate,0.0,,,,-1.3570316520966792,False,-0.1025407327455747,False
2021-03-05,Delhi,243.9,563.1,153.6,125.9,171.7,20.8,0.36,41.1,75.0,17.46,11.12,1.56,36.6,Satisfactory,0.0,,,,-0.0634850011544507,False,-0.0620578151942748,False
2021-03-06,Delhi,202.1,76.4,73.3,28.3,243.5,37.4,4.3,77.5,74.7,9.56,24.52,8.58,246.9,Poor,0.0,,,,-0.3581457641483753,False,-0.1163076872578111,False
2021-03-07,Delhi,74.2,9.9,5.7,145.2,111.2,37.9,9.93,98.7,165.5,11.26,27.02,8.22,67.6,Satisfactory,0.0,,,,-1.2597513045053836,False,0.0110605634579011,True
2021-03-08,Delhi,369.2,257.0,71.0,109.3,114.9,2.4,6.73,9.6,84.9,16.93,14.13,0.77,405.3,Poor,0.0,,,,0.8197923577723133,False,-0.1284198763152712,False
2021-03-09,Delhi,474.0,512.0,98.3,123.7,165.0,26.7,2.73,21.6,141.1,16.12,11.31,5.31,416.8,Poor,0.0,,,,1.558559055422153,False,-0.08094154000609,False
2021-03-10,Delhi,341.3,465.9,92.3,8.7,2.9,42.6,0.44,49.4,9.0,14.51,23.31,8.95,375.6,Poor,0.0,,,,0.6231168724246939,False,-0.0568793841780781,False
2021-03-11,Delhi,289.4,189.6,16.2,52.8,40.9,28.9,7.05,39.5,119.6,19.84,12.3,6.38,139.3,Poor,0.0,,,,0.257258173874821,False,-0.1354738720131986,False
2021-03-12,Delhi,21.3,102.7,169.4,136.3,180.8,17.5,3.99,46.4,1.8,12.42,28.2,9.09,341.4,Satisfactory,0.0,,,,-1.63265930360535,False,-0.0608707967091206,False
2021-03-13,Delhi,411.6,13.6,90.1,79.2,155.0,47.6,5.61,18.7,192.7,18.2,7.65,5.09,58.8,Good,0.0,,,,1.1186827010962943,False,-0.0678049358668205,False
2021-03-14,Delhi,92.8,209.4,45.6,23.9,73.5,28.3,6.03,97.6,104.9,11.17,4.78,4.9,364.4,Good,0.0,,,,-1.128634314273637,False,-0.0875389714135636,False
2021-03-15,Delhi,443.4,335.9,11.7,2.2,46.1,21.6,3.95,63.7,24.2,12.95,11.05,2.04,427.7,Moderate,0.0,,,,1.3428504585892798,False,-0.0661520253885483,False
2021-03-16,Delhi,218.5,482.4,194.2,23.1,235.8,31.3,2.46,66.8,60.9,2.02,29.71,4.11,369.7,Severe,0.0,,,,-0.2425372351268355,False,-0.1141998662286409,False
2021-03-17,Delhi,245.3,235.9,147.0,3.4,88.9,21.7,2.49,81.8,51.9,3.73,14.33,1.22,274.9,Severe,0.0,,,,-0.0536159803843192,False,-0.0942620053426366,False
2021-03-18,Delhi,327.5,16.2,35.1,88.9,244.6,11.9,4.18,29.1,83.6,8.76,2.68,2.19,15.1,Good,0.0,,,,0.5258365248333983,False,-0.0881980719253842,False
2021-03-19,Delhi,40.2,36.5,167.0,69.7,46.1,33.8,8.16,66.8,8.1,18.93,12.89,8.13,303.8,Good,0.0,,,,-1.499427523208576,False,-0.0648918111771535,False
2021-03-20,Delhi,315.7,476.4,188.2,125.8,245.2,11.0,7.71,67.8,6.3,19.19,24.82,4.24,198.0,Moderate,0.0,,,,0.4426547783422903,False,-0.0849636655954274,False
2021-03-21,Delhi,404.1,164.7,131.9,70.4,71.7,31.9,7.88,27.9,35.1,16.89,20.89,9.23,223.8,Satisfactory,0.0,,,,1.06581294697059,False,-0.1145302576229386,False
2021-03-22,Delhi,498.8,167.4,8.4,126.1,178.9,27.0,5.26,66.8,158.5,5.29,14.66,3.24,316.3,Moderate,0.0,,,,1.7333817090644812,False,-0.0888998825441328,False
2021-03-23,Delhi,91.0,582.5,44.8,114.3,76.2,12.3,4.12,84.0,156.7,9.21,23.49,7.65,163.7,Good,0.0,,,,-1.1413230552638065,False,-0.0739926611041285,False
2021-03-24,Delhi,354.8,594.5,87.0,21.4,80.3,26.8,1.26,95.3,112.1,11.96,14.11,2.71,332.4,Moderate,0.0,,,,0.7182824298509615,False,-0.0514884858893991,False
2021-03-25,Delhi,329.1,196.3,6.0,43.6,185.7,16.9,6.7,0.5,11.9,0.82,13.32,1.22,189.2,Good,0.0,,,,0.5371154057135487,False,-0.0817309102629197,False
2021-03-26,Delhi,478.4,263.2,62.8,67.0,229.7,38.1,2.6,53.9,53.1,2.14,15.52,7.35,143.6,Severe,0.0,,,,1.5895759778425658,False,-0.1135804246536648,False
2021-03-27,Delhi,280.2,484.9,82.7,59.7,218.5,45.8,2.59,47.7,84.1,3.45,24.57,8.25,264.6,Poor,0.0,,,,0.1924046088139572,False,-0.1331789141368755,False
2021-03-28,Delhi,373.5,308.3,187.3,51.0,63.8,31.2,5.16,66.6,139.6,18.15,21.89,1.03,292.7,Moderate,0.0,,,,0.850104350137717,False,-0.1388188065962041,False
2021-03-29,Delhi,431.8,411.4,181.4,59.3,60.2,13.8,1.73,48.3,42.5,12.24,4.06,7.33,96.3,Satisfactory,0.0,,,,1.2610785722081908,False,-0.1061113434561497,False
2021-03-30,Delhi,174.1,138.8,165.2,55.1,71.9,33.9,0.63,62.5,89.8,7.56,23.49,3.5,456.6,Moderate,0.0,,,,-0.5555261795510041,False,-0.087607961795,False
2021-03-31,Delhi,204.0,223.0,102.9,145.1,102.2,13.9,5.63,10.0,115.0,15.22,11.0,7.37,304.4,Satisfactory,0.0,,,,-0.3447520931031969,False,-0.0980595041860256,False
2021-04-01,Delhi,409.7,127.0,55.7,17.0,79.7,43.5,1.57,35.9,134.9,15.47,28.66,3.79,372.4,Good,0.0,,,,1.1052890300511158,False,-0.1001346271463273,False
2021-04-02,Delhi,315.1,221.1,25.5,106.6,155.1,12.1,7.95,17.8,59.7,5.37,5.44,2.62,3.2,Severe,0.0,,,,0.4384251980122342,False,-0.0895895193831275,False
2021-04-03,Delhi,357.1,118.7,131.3,29.3,176.2,19.4,2.83,90.2,93.7,1.25,22.26,7.33,251.8,Good,0.0,,,,0.7344958211161775,False,-0.1010392194427433,False
2021-04-04,Delhi,302.2,307.0,57.9,40.9,134.5,7.9,6.05,28.5,118.7,12.55,27.7,5.55,471.8,Poor,0.0,,,,0.3474892209160228,False,-0.1209146967569622,False
2021-04-05,Delhi,446.7,238.0,182.9,94.4,127.3,8.6,6.61,52.3,6.3,15.7,15.56,2.78,250.9,Good,0.0,,,,1.3661131504045896,False,-0.1033005856882298,False
2021-04-06,Delhi,79.8,423.5,17.5,23.0,27.4,1.3,6.21,50.2,125.2,12.21,6.59,0.75,353.8,Good,0.0,,,,-1.2202752214248578,False,-0.1061358775001178,False
2021-04-07,Delhi,161.4,16.7,67.7,98.4,192.4,1.8,6.56,32.6,37.5,0.65,6.56,9.09,322.5,Satisfactory,0.0,,,,-0.6450522965371964,False,-0.1061785922149854,False
2021-04-08,Delhi,102.6,334.3,55.9,82.1,63.0,48.3,7.69,32.6,129.5,11.71,23.12,3.0,35.3,Very Poor,0.0,,,,-1.059551168882717,False,-0.1032001386747442,False
2021-04-09,Delhi,406.7,265.0,22.6,89.6,125.4,4.2,5.57,39.9,140.2,17.14,16.93,3.39,144.0,Good,0.0,,,,1.084141128400834,False,-0.1407860135591404,False
2021-04-10,Delhi,434.8,175.9,31.2,141.4,241.7,47.6,2.79,57.0,138.8,17.37,21.25,8.62,190.5,Moderate,0.0,,,,1.2822264738584723,False,-0.1024400587053121,False
2021-04-11,Delhi,404.5,162.3,12.1,11.3,17.9,9.2,4.9,2.6,82.7,5.19,10.09,7.94,471.1,Good,0.0,,,,1.0686326671906277,False,-0.0596108586016369,False
2021-04-12,Delhi,32.9,219.3,87.8,69.3,2.9,34.2,4.8,90.3,120.7,11.24,14.58,6.73,434.5,Moderate,0.0,,,,-1.550887417224261,False,-0.0842907648969295,False
2021-04-13,Delhi,69.6,427.9,168.9,57.2,49.0,23.8,7.82,42.5,196.3,5.74,19.93,1.66,425.3,Moderate,0.0,,,,-1.2921780870358155,False,-0.0798184514416939,False
2021-04-14,Delhi,224.3,566.6,64.7,132.9,77.1,29.3,2.73,74.9,23.6,17.69,22.88,5.49,112.0,Good,0.0,,,,-0.2016512919362909,False,-0.0730468501982811,False
2021-04-15,Delhi,476.3,580.5,81.2,14.0,44.9,37.6,0.65,57.8,163.8,9.11,4.38,6.3,186.9,Good,0.0,,,,1.5747724466873687,False,-0.0428640295296147,False
2021-04-16,Delhi,492.7,587.1,33.1,124.2,133.3,7.8,3.69,85.5,46.6,2.18,18.49,3.63,424.0,Very Poor,0.0,,,,1.6903809757089083,False,-0.04944365820326,False
2021-04-17,Delhi,280.9,278.2,110.4,51.8,93.5,26.7,4.23,7.2,194.9,8.35,29.91,2.24,406.2,Very Poor,0.0,,,,0.1973391191990229,False,-0.0841605560109995,False
2021-04-18,Delhi,202.9,452.9,185.5,86.9,108.3,40.4,8.68,28.7,153.8,17.57,25.89,9.3,10.3,Very Poor,0.0,,,,-0.3525063237083001,False,-0.0726718613776739,False
2021-04-19,Delhi,353.7,483.6,16.7,41.9,230.2,30.0,5.3,35.9,42.6,3.0,23.78,1.8,231.6,Moderate,0.0,,,,0.710528199245858,False,-0.1257340901255239,False
2021-04-20,Delhi,80.6,58.8,75.8,121.6,233.4,4.8,0.23,20.2,156.1,12.46,20.47,7.15,455.2,Good,0.0,,,,-1.2146357809847828,False,-0.0435653690544322,False
2021-04-21,Delhi,7.6,343.4,121.6,139.5,143.1,11.2,8.44,23.8,90.9,3.36,17.23,4.12,333.7,Moderate,0.0,,,,-1.7292347211416366,False,-0.0756007168571342,False
2021-04-22,Delhi,79.8,287.3,30.7,142.4,31.6,32.4,0.01,15.7,125.2,16.72,14.76,9.52,0.6,Poor,0.0,,,,-1.2202752214248578,False,-0.025680099894893,False
2021-04-23,Delhi,293.8,599.8,166.2,95.3,128.4,11.5,7.41,37.2,155.1,3.2,7.59,3.02,291.2,Good,0.0,,,,0.2882750962952343,False,-0.1017279074984646,False
