date,year,month,season,pm2.5,pm10,no2,so2,co,o3,temperature_celsius,humidity,wind_kph,fire_count_all_india,pm25_7day_avg,pm25_7day_std,pm25_deviation,aqi,aqi_bucket,lstm_score,lstm_label
2020-10-29,2020,10,post-monsoon,105.1,292.7,111.0,43.7,4.96,136.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,248.42857142857144,151.77408336390116,-143.32857142857142,28.1,Moderate,0.040762223,False
2020-10-30,2020,10,post-monsoon,47.4,33.6,42.2,95.2,4.65,105.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,233.08571428571423,167.43684808081562,-185.68571428571423,24.1,Satisfactory,0.041635692,False
2020-10-31,2020,10,post-monsoon,124.9,325.5,108.9,14.2,5.67,5.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,232.17142857142852,168.10143479742348,-107.27142857142856,301.7,Poor,0.04254128,False
2020-11-01,2020,11,post-monsoon,11.6,503.8,11.8,69.6,8.69,186.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,174.44285714285712,163.90518455439278,-162.84285714285713,81.3,Severe,0.04331414,False
2020-11-02,2020,11,post-monsoon,147.7,180.6,119.4,56.6,8.86,39.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,177.74285714285716,162.96425842438447,-30.042857142857173,492.0,Satisfactory,0.043296505,False
2020-11-03,2020,11,post-monsoon,73.7,514.6,80.9,28.2,7.44,32.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,124.51428571428572,114.17319341788652,-50.81428571428572,179.8,Severe,0.043154847,False
2020-11-04,2020,11,post-monsoon,295.7,110.2,29.1,96.5,8.42,166.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,115.15714285714284,92.09111171629368,180.5428571428572,153.0,Satisfactory,0.043509725,False
2020-11-05,2020,11,post-monsoon,189.7,408.4,40.2,5.3,2.47,121.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,127.24285714285712,96.01881512049025,62.457142857142856,343.5,Severe,0.0431412,False
2020-11-06,2020,11,post-monsoon,28.6,165.9,124.4,71.0,6.84,147.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,124.55714285714284,98.84560110163164,-95.95714285714286,288.8,Severe,0.042359717,False
2020-11-07,2020,11,post-monsoon,83.4,494.7,79.8,49.7,0.9,52.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,118.62857142857142,100.05871133632364,-35.22857142857141,89.5,Very Poor,0.04112096,False
2020-11-08,2020,11,post-monsoon,229.3,298.1,105.1,64.0,2.63,64.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,149.72857142857143,94.95003447929376,79.57142857142858,136.9,Severe,0.039797142,False
2020-11-09,2020,11,post-monsoon,400.9,302.9,13.0,65.9,4.15,64.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,185.9,134.1748982982039,215.0,46.7,Severe,0.039622307,False
2020-11-10,2020,11,post-monsoon,10.8,589.0,73.8,47.0,4.63,55.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,176.91428571428568,144.6394301769223,-166.11428571428567,389.1,Satisfactory,0.039581012,False
2020-11-11,2020,11,post-monsoon,420.1,46.2,105.7,56.3,1.66,41.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,194.6857142857143,167.5021734045207,225.4142857142857,177.1,Severe,0.040219232,False
2020-11-12,2020,11,post-monsoon,47.8,330.9,4.8,89.6,3.69,121.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,174.41428571428574,176.54834492353115,-126.61428571428574,93.9,Moderate,0.040118698,False
2020-11-13,2020,11,post-monsoon,357.2,546.8,72.6,80.6,9.91,189.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,221.3571428571429,174.99490332714328,135.84285714285713,57.2,Good,0.042237148,False
2020-11-14,2020,11,post-monsoon,341.7,259.0,42.7,89.7,0.65,26.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,258.25714285714287,168.15580926770332,83.44285714285712,222.1,Moderate,0.04295719,False
2020-11-15,2020,11,post-monsoon,435.5,264.1,105.0,0.9,7.83,86.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,287.7142857142857,179.88918281886248,147.78571428571428,393.1,Good,0.043177687,False
2020-11-16,2020,11,post-monsoon,457.6,503.9,75.3,90.1,2.58,60.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,295.8142857142857,186.97218535182748,161.7857142857143,374.9,Poor,0.04466101,False
2020-11-17,2020,11,post-monsoon,59.4,83.5,31.9,18.4,9.25,5.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,302.75714285714287,175.15361693042357,-243.3571428571429,411.0,Satisfactory,0.04669783,False
2020-11-18,2020,11,post-monsoon,81.2,412.7,65.5,69.3,5.48,10.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,254.3428571428572,183.93085527939448,-173.1428571428571,194.9,Good,0.045819826,False
2020-11-19,2020,11,post-monsoon,89.7,188.2,132.5,11.6,2.33,50.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,260.3285714285714,176.62572211964414,-170.62857142857143,266.2,Very Poor,0.046080515,False
2020-11-20,2020,11,post-monsoon,317.3,364.3,85.8,41.9,3.05,52.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,254.6285714285714,173.59632978345408,62.671428571428606,315.6,Moderate,0.045897324,False
2020-11-21,2020,11,post-monsoon,155.6,66.0,140.7,87.8,9.83,190.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,228.0428571428572,172.28452104143372,-72.44285714285718,417.0,Severe,0.047699545,False
2020-11-22,2020,11,post-monsoon,248.1,330.4,75.9,63.5,0.67,34.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,201.27142857142857,147.44411047676925,46.82857142857142,387.3,Moderate,0.046993833,False
2020-11-23,2020,11,post-monsoon,193.8,489.1,130.8,14.4,3.14,22.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,163.58571428571426,95.61083321764036,30.21428571428575,87.6,Satisfactory,0.04764877,False
2020-11-24,2020,11,post-monsoon,361.3,387.3,73.5,47.8,8.06,35.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,206.7142857142857,108.0619795699276,154.5857142857143,367.0,Very Poor,0.0471279,False
2020-11-25,2020,11,post-monsoon,60.8,249.9,60.1,33.4,5.22,158.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,203.8,112.206684292871,-143.0,477.0,Very Poor,0.046009723,False
2020-11-26,2020,11,post-monsoon,481.5,89.8,109.4,45.7,4.36,51.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,259.7714285714286,140.06600484873462,221.7285714285714,386.7,Good,0.046037704,False
2020-11-27,2020,11,post-monsoon,442.7,471.5,59.8,66.6,0.73,96.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,277.6857142857143,155.78713499057443,165.01428571428568,84.5,Poor,0.04714344,False
2020-11-28,2020,11,post-monsoon,203.1,18.4,36.7,1.9,3.82,144.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,284.4714285714286,150.52883128364175,-81.3714285714286,399.8,Good,0.048598334,False
2020-11-29,2020,11,post-monsoon,368.4,200.8,7.0,41.5,8.09,86.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,301.65714285714284,152.53811389445008,66.74285714285713,196.8,Poor,0.047956847,False
2020-11-30,2020,11,post-monsoon,316.6,463.8,69.8,100.0,3.41,86.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,319.2,144.93856169655714,-2.599999999999966,46.8,Severe,0.04767034,False
2020-12-01,2020,12,winter,390.7,104.4,85.5,24.9,8.83,38.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,323.4,146.7761788120494,67.30000000000001,206.8,Very Poor,0.04615773,False
2020-12-02,2020,12,winter,462.0,310.7,42.3,44.3,8.29,51.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,380.7142857142857,97.05341190244062,81.28571428571428,442.8,Good,0.04602933,False
2020-12-03,2020,12,winter,366.2,533.4,56.4,7.8,1.3,60.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,364.2428571428572,86.28435271710372,1.957142857142799,164.8,Moderate,0.046098426,False
2020-12-04,2020,12,winter,485.2,14.0,132.2,98.9,7.01,170.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,370.3142857142857,93.8855762541375,114.8857142857143,267.2,Satisfactory,0.04702182,False
2020-12-05,2020,12,winter,235.0,121.3,55.5,6.3,4.44,66.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,374.87142857142857,84.74567273683705,-139.87142857142857,182.7,Very Poor,0.04685011,False
2020-12-06,2020,12,winter,403.0,563.5,54.3,6.0,9.98,51.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,379.8142857142857,85.31245373276285,23.18571428571431,135.8,Satisfactory,0.047287777,False
2020-12-07,2020,12,winter,42.0,198.2,140.6,19.5,1.79,42.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,340.5857142857143,154.3910449537304,-298.5857142857143,312.3,Satisfactory,0.048693817,False
2020-12-08,2020,12,winter,433.0,387.5,14.6,26.5,1.56,83.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,346.62857142857143,157.47640790803896,86.37142857142857,428.0,Good,0.049505614,False
2020-12-09,2020,12,winter,58.4,386.7,71.2,5.9,8.99,198.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,288.9714285714286,180.4104737747204,-230.57142857142856,291.4,Satisfactory,0.051441036,False
2020-12-10,2020,12,winter,39.3,300.9,28.3,80.7,8.94,54.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,242.2714285714285,198.4913828044408,-202.97142857142853,13.1,Moderate,0.051755294,False
2020-12-11,2020,12,winter,423.3,459.4,90.3,10.9,3.03,30.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,233.42857142857144,186.90579368838652,189.8714285714286,17.1,Severe,0.051198915,False
2020-12-12,2020,12,winter,285.4,5.3,14.3,11.3,3.52,93.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,240.62857142857143,187.94428885785737,44.771428571428544,484.9,Satisfactory,0.050842013,False
2020-12-13,2020,12,winter,13.4,296.1,98.2,36.4,0.83,191.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,184.97142857142856,189.5268909177597,-171.57142857142856,156.7,Very Poor,0.05080782,False
2020-12-14,2020,12,winter,403.3,405.0,108.1,20.7,7.65,19.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,236.58571428571423,193.2618899194513,166.71428571428575,250.3,Very Poor,0.05043899,False
2020-12-15,2020,12,winter,220.6,287.9,132.2,34.0,0.57,15.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,206.2428571428572,172.88391921694028,14.357142857142833,420.0,Good,0.050225206,False
2020-12-16,2020,12,winter,56.7,196.9,41.1,83.5,1.98,8.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,206.0,173.12723644764858,-149.3,81.6,Satisfactory,0.050301176,False
2020-12-17,2020,12,winter,84.2,35.3,98.2,25.0,4.67,70.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,212.4142857142857,166.63162393506855,-128.21428571428572,281.1,Poor,0.048773587,False
2020-12-18,2020,12,winter,462.3,54.0,57.6,90.1,0.94,19.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,217.9857142857143,175.285190747074,244.3142857142857,498.6,Good,0.050158933,False
2020-12-19,2020,12,winter,47.4,104.5,137.3,48.3,9.16,168.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,183.98571428571427,182.9445219055168,-136.58571428571426,415.2,Satisfactory,0.05132993,False
2020-12-20,2020,12,winter,74.6,468.3,21.0,29.1,6.37,114.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,192.72857142857143,174.7106533127056,-118.12857142857146,364.5,Good,0.05243144,False
2020-12-21,2020,12,winter,339.1,258.7,70.4,94.7,3.94,5.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,183.55714285714288,163.11465146886576,155.54285714285714,97.0,Satisfactory,0.050780755,False
2020-12-22,2020,12,winter,378.5,573.1,75.7,71.6,1.06,142.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,206.11428571428573,179.21454022643212,172.38571428571427,483.9,Satisfactory,0.05209791,False
2020-12-23,2020,12,winter,285.9,35.8,12.0,98.5,0.07,183.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,238.8571428571429,167.9501796877362,47.04285714285712,230.8,Moderate,0.053767893,False
2020-12-24,2020,12,winter,233.0,578.3,106.7,9.4,2.46,102.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,260.1142857142857,153.94587174903864,-27.1142857142857,29.0,Poor,0.054238465,False
2020-12-25,2020,12,winter,27.1,293.9,98.4,22.1,7.56,47.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,197.94285714285715,146.37598684145408,-170.84285714285716,178.4,Good,0.054892905,False
2020-12-26,2020,12,winter,199.9,220.2,83.2,99.6,8.34,116.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,219.72857142857143,130.7503564594978,-19.828571428571426,135.4,Moderate,0.054851037,False
2020-12-27,2020,12,winter,16.1,494.4,3.7,86.0,6.04,79.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,211.3714285714286,142.8795146768274,-195.2714285714286,415.8,Good,0.055648245,False
2020-12-28,2020,12,winter,418.0,448.4,128.2,73.3,3.38,76.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,222.6428571428572,157.04500264937715,195.3571428571429,401.5,Satisfactory,0.055634774,False
2020-12-29,2020,12,winter,243.1,338.2,7.2,60.3,1.85,6.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,203.3,142.29477619833187,39.80000000000001,139.8,Satisfactory,0.055745114,False
2020-12-30,2020,12,winter,107.2,595.4,4.9,49.3,3.83,84.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,177.77142857142857,141.03032433116076,-70.57142857142857,281.9,Satisfactory,0.056048248,False
2020-12-31,2020,12,winter,393.6,200.5,113.3,1.5,3.44,11.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,200.7142857142857,162.88261037294552,192.8857142857143,309.8,Satisfactory,0.056411248,False
2021-01-01,2021,1,winter,200.0,289.0,127.0,31.4,6.58,107.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,225.4142857142857,144.20611901685996,-25.41428571428574,152.7,Very Poor,0.055794902,False
2021-01-02,2021,1,winter,383.7,576.1,125.4,66.3,7.97,119.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,251.67142857142852,155.10735759773746,132.0285714285714,326.4,Poor,0.05607279,False
2021-01-03,2021,1,winter,187.2,109.9,137.5,40.8,2.47,37.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,276.1142857142857,121.6759689855456,-88.91428571428571,390.2,Severe,0.053809553,False
2021-01-04,2021,1,winter,180.0,479.7,105.9,94.5,8.2,14.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,242.1142857142857,107.89242217090496,-62.1142857142857,61.6,Very Poor,0.054554354,False
2021-01-05,2021,1,winter,79.8,346.1,27.5,80.6,0.23,18.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,218.78571428571428,124.08333797051392,-138.98571428571427,410.5,Good,0.05365247,False
2021-01-06,2021,1,winter,357.8,131.3,15.4,68.8,9.25,148.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,254.58571428571423,122.66632828628283,103.21428571428577,273.6,Very Poor,0.053555563,False
2021-01-07,2021,1,winter,146.0,192.3,66.1,65.8,6.72,11.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,219.2142857142857,111.04810411966268,-73.21428571428572,448.2,Moderate,0.052602254,False
2021-01-08,2021,1,winter,316.1,364.5,29.8,0.5,0.94,149.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,235.8,116.24839783842192,80.30000000000001,244.4,Poor,0.05183531,False
2021-01-09,2021,1,winter,457.2,44.2,141.5,21.1,5.81,26.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,246.3,133.82447459265447,210.9,482.6,Very Poor,0.052525572,False
2021-01-10,2021,1,winter,354.1,323.3,20.2,30.0,4.88,76.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,270.1428571428572,136.38340389190645,83.95714285714286,475.9,Severe,0.051493257,False
2021-01-11,2021,1,winter,412.7,404.6,103.2,71.1,0.62,170.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,303.38571428571424,139.08258252529245,109.31428571428576,265.6,Poor,0.05164401,False
2021-01-12,2021,1,winter,147.3,217.6,14.8,38.3,0.77,7.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,313.02857142857147,122.32816130237173,-165.72857142857146,250.9,Very Poor,0.051166076,False
2021-01-13,2021,1,winter,371.2,413.9,62.8,66.6,0.88,34.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,314.9428571428571,123.24694529200126,56.25714285714287,18.8,Moderate,0.05031262,False
2021-01-14,2021,1,winter,476.9,337.9,22.8,63.7,7.21,96.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,362.2142857142857,110.44241981792196,114.68571428571424,195.7,Moderate,0.050224952,False
2021-01-15,2021,1,winter,228.1,79.2,43.8,93.9,7.14,83.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,349.6428571428572,121.06403067719803,-121.54285714285716,413.4,Moderate,0.049689807,False
2021-01-16,2021,1,winter,340.6,108.0,103.2,82.7,6.54,183.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,332.9857142857143,111.43758235848794,7.6142857142857,273.5,Good,0.050138704,False
2021-01-17,2021,1,winter,178.6,12.5,134.5,51.9,8.36,110.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,307.9142857142857,124.83262699272484,-129.31428571428572,380.4,Satisfactory,0.04941383,False
2021-01-18,2021,1,winter,335.2,258.8,124.8,23.3,6.09,129.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,296.8428571428572,117.19324293864474,38.35714285714283,455.1,Very Poor,0.04785447,False
2021-01-19,2021,1,winter,363.5,244.6,14.8,98.4,4.14,166.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,327.7285714285714,98.15646886961858,35.7714285714286,53.2,Moderate,0.04811232,False
2021-01-20,2021,1,winter,3.3,507.2,67.1,28.7,5.16,178.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,275.1714285714286,153.75115950008006,-271.87142857142857,430.9,Severe,0.049405195,False
2021-01-21,2021,1,winter,392.9,580.8,137.5,2.4,0.46,159.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,263.1714285714286,137.8369291866989,129.7285714285714,26.2,Moderate,0.05096038,False
2021-01-22,2021,1,winter,280.4,202.0,7.6,44.2,3.01,127.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,270.6428571428572,137.03416675100726,9.75714285714281,173.6,Severe,0.04874765,False
2021-01-23,2021,1,winter,408.6,554.9,139.1,55.2,6.66,38.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,280.35714285714283,144.99872249026726,128.2428571428572,492.3,Moderate,0.048945416,False
2021-01-24,2021,1,winter,493.2,434.0,74.7,46.9,3.22,27.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,325.3,156.5015015902404,167.89999999999998,491.9,Satisfactory,0.04846422,False
2021-01-25,2021,1,winter,391.9,595.5,34.9,5.7,2.34,191.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,333.40000000000003,158.55314566415902,58.49999999999994,246.5,Poor,0.0497949,False
2021-01-26,2021,1,winter,108.9,397.6,41.8,65.1,6.53,160.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,297.02857142857147,178.45105504764902,-188.12857142857143,169.0,Satisfactory,0.048743896,False
2021-01-27,2021,1,winter,182.4,529.3,121.6,79.0,4.85,89.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,322.6142857142857,137.44666151603968,-140.2142857142857,336.0,Satisfactory,0.04869127,False
2021-01-28,2021,1,winter,65.0,168.6,47.9,39.6,6.34,107.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,275.7714285714286,163.0003958511115,-210.7714285714286,447.1,Severe,0.048471406,False
2021-01-29,2021,1,winter,242.4,458.8,108.5,66.5,9.82,179.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,270.3428571428571,163.45270322168489,-27.942857142857093,61.9,Good,0.048353538,False
2021-01-30,2021,1,winter,41.7,501.3,146.9,39.4,4.58,105.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,217.92857142857144,170.40756745995475,-176.2285714285714,263.2,Good,0.048122596,False
2021-01-31,2021,1,winter,133.8,580.0,59.2,24.6,7.5,21.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,166.58571428571426,120.4734193168963,-32.78571428571425,80.3,Poor,0.04921844,False
2021-02-01,2021,2,winter,78.8,105.3,78.1,67.9,6.88,46.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,121.85714285714286,70.73230891049343,-43.057142857142864,424.7,Moderate,0.04885355,False
2021-02-02,2021,2,winter,115.5,178.0,147.3,40.4,6.16,135.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,122.8,70.57461772242632,-7.299999999999997,339.8,Satisfactory,0.04871534,False
2021-02-03,2021,2,winter,117.3,392.2,41.7,21.2,6.23,9.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,113.5,65.5201241350061,3.799999999999983,52.1,Very Poor,0.048099373,False
2021-02-04,2021,2,winter,309.2,150.5,129.2,90.3,3.39,87.2,25.19476184523065,79.58532316539568,9.585448181022628,0.0,148.38571428571427,94.14923311019612,160.81428571428572,320.1,Poor,0.047252867,False
2021-02-05,2021,2,winter,307.4,257.0,5.4,80.2,0.33,17.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,157.67142857142855,107.25961828333006,149.72857142857143,93.5,Severe,0.047681168,False
2021-02-06,2021,2,winter,121.1,111.7,120.2,30.7,4.02,142.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,169.0142857142857,96.62231330583734,-47.91428571428571,70.2,Good,0.047753803,False
2021-02-07,2021,2,winter,78.6,198.1,120.8,33.7,7.0,167.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,161.1285714285714,102.07402076084628,-82.52857142857141,155.0,Poor,0.047180373,False
2021-02-08,2021,2,winter,362.5,532.5,31.0,74.9,9.31,0.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,201.65714285714284,118.87608193889484,160.84285714285716,475.2,Very Poor,0.047100563,False
2021-02-09,2021,2,winter,469.7,512.2,25.3,76.1,7.8,22.3,25.19476184523065,79.58532316539568,9.585448181022628,0.0,252.25714285714284,147.92483290670364,217.44285714285715,156.8,Moderate,0.048685357,False
2021-02-10,2021,2,winter,214.2,156.7,70.9,46.1,3.65,169.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,266.1,137.34632624622088,-51.900000000000034,266.4,Poor,0.04775574,False
2021-02-11,2021,2,winter,156.1,40.5,72.0,25.3,5.28,112.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,244.22857142857143,141.46728378304425,-88.12857142857143,168.8,Very Poor,0.04654205,False
2021-02-12,2021,2,winter,339.3,230.4,118.1,33.3,8.25,26.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,248.78571428571428,144.32632502505598,90.51428571428572,371.4,Severe,0.046435177,False
2021-02-13,2021,2,winter,347.9,208.6,92.1,15.4,4.63,151.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,281.18571428571425,136.10792811309014,66.71428571428572,54.4,Very Poor,0.04596144,False
2021-02-14,2021,2,winter,40.0,594.6,41.1,0.3,6.27,52.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,275.6714285714286,146.0986734400843,-235.67142857142852,370.3,Moderate,0.046987824,False
2021-02-15,2021,2,winter,3.4,354.3,109.8,57.7,8.79,142.4,25.19476184523065,79.58532316539568,9.585448181022628,0.0,224.3714285714286,171.38632495316645,-220.9714285714286,76.9,Good,0.046952005,False
2021-02-16,2021,2,winter,204.5,312.4,55.9,56.9,7.88,121.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,186.4857142857143,133.16725609262232,18.014285714285705,423.8,Moderate,0.04553338,False
2021-02-17,2021,2,winter,409.7,406.0,75.0,47.1,0.73,181.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,214.4142857142857,158.11262260987073,195.28571428571425,306.3,Satisfactory,0.046675213,False
2021-02-18,2021,2,winter,78.2,508.9,61.5,65.3,8.17,54.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,203.28571428571428,165.47128077677024,-125.08571428571427,352.5,Good,0.04590991,False
2021-02-19,2021,2,winter,204.1,11.3,26.1,57.9,5.15,132.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,183.97142857142856,154.47435293370117,20.12857142857144,311.9,Very Poor,0.045253504,False
2021-02-20,2021,2,winter,44.4,419.3,82.8,81.4,4.8,148.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,140.61428571428573,142.95842552494543,-96.21428571428572,447.5,Satisfactory,0.04303925,False
2021-02-21,2021,2,winter,345.7,13.7,122.7,29.1,7.25,78.9,25.19476184523065,79.58532316539568,9.585448181022628,0.0,184.28571428571428,153.4107930641498,161.4142857142857,205.8,Severe,0.043703333,False
2021-02-22,2021,2,winter,237.5,336.0,50.6,28.8,5.52,141.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,217.72857142857143,131.33441684348787,19.77142857142857,322.0,Very Poor,0.04213097,False
2021-02-23,2021,2,winter,295.4,308.6,144.7,30.8,9.61,26.1,25.19476184523065,79.58532316539568,9.585448181022628,0.0,230.7142857142857,134.26952283338446,64.68571428571425,468.1,Moderate,0.042000018,False
2021-02-24,2021,2,winter,288.3,560.5,47.2,86.7,0.58,113.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,213.3714285714286,113.53753732115366,74.92857142857142,250.2,Good,0.04136909,False
2021-02-25,2021,2,winter,321.8,281.6,3.7,52.4,3.6,3.5,25.19476184523065,79.58532316539568,9.585448181022628,0.0,248.17142857142852,101.94180879772723,73.62857142857143,106.8,Satisfactory,0.042101055,False
2021-02-26,2021,2,winter,15.6,354.2,31.0,19.6,4.69,55.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,221.2428571428571,135.04563249932536,-205.6428571428571,325.1,Poor,0.042460203,False
2021-02-27,2021,2,winter,227.9,123.9,124.2,28.3,9.71,39.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,247.45714285714288,110.59274926719289,-19.55714285714285,240.8,Severe,0.04298075,False
2021-02-28,2021,2,winter,192.8,210.7,49.7,38.0,7.0,151.7,25.19476184523065,79.58532316539568,9.585448181022628,0.0,225.6142857142857,102.77849043081964,-32.81428571428569,249.0,Poor,0.04194496,False
2021-03-01,2021,3,summer,436.8,37.8,55.3,63.1,8.66,32.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,254.08571428571423,130.48900884201487,182.7142857142857,160.5,Poor,0.042193238,False
2021-03-02,2021,3,summer,245.8,30.0,45.6,25.7,3.24,106.6,25.19476184523065,79.58532316539568,9.585448181022628,0.0,247.0,129.2121124353286,-1.1999999999999886,457.4,Severe,0.04163271,False
2021-03-03,2021,3,summer,367.6,184.7,19.4,20.1,4.34,126.0,25.19476184523065,79.58532316539568,9.585448181022628,0.0,258.3285714285714,136.69609497331075,109.2714285714286,257.2,Satisfactory,0.041760843,False
2021-03-04,2021,3,summer,60.4,294.2,77.1,25.8,0.05,119.8,25.19476184523065,79.58532316539568,9.585448181022628,0.0,220.9857142857143,151.38285271204953,-160.5857142857143,231.9,Moderate,0.04226154,False
